HGNC ID	Approved symbol	Alias symbol	Previous symbol
HGNC:52139	MTCO3P36		
HGNC:52140	MTCO3P37		
HGNC:52141	MTCO3P38		
HGNC:52142	MTCO3P39		
HGNC:52143	MTCO3P40		
HGNC:52144	MTCO3P41		
HGNC:52145	MTCO3P42		
HGNC:52146	MTCO3P43		
HGNC:52147	MTCO3P44		
HGNC:52148	MTCO3P45		
HGNC:52165	MTCO3P46		
HGNC:7423	MTCP1	P13MTCP1	
HGNC:7423	MTCP1	p8MTCP1	
HGNC:7424	MTCSB1		
HGNC:7425	MTCSB2		
HGNC:7426	MTCSB3		
HGNC:38729	MTCYBP1		
HGNC:38807	MTCYBP2		
HGNC:39579	MTCYBP3		
HGNC:41923	MTCYBP4		
HGNC:51967	MTCYBP5		
HGNC:51974	MTCYBP6		
HGNC:51964	MTCYBP7		
HGNC:51965	MTCYBP8		
HGNC:51966	MTCYBP9		
HGNC:51961	MTCYBP10		
HGNC:51962	MTCYBP11		
HGNC:51963	MTCYBP12		
HGNC:51975	MTCYBP13		
HGNC:51960	MTCYBP14		
HGNC:51968	MTCYBP15		
HGNC:51969	MTCYBP16		
HGNC:51970	MTCYBP17		
HGNC:51976	MTCYBP18		
HGNC:51971	MTCYBP19		
HGNC:51973	MTCYBP20		
HGNC:51977	MTCYBP21		
HGNC:51979	MTCYBP22		
HGNC:51980	MTCYBP23		
HGNC:51983	MTCYBP24		
HGNC:51991	MTCYBP25		
HGNC:51992	MTCYBP26		
HGNC:51993	MTCYBP27		
HGNC:51994	MTCYBP28		
HGNC:51995	MTCYBP29		
HGNC:51996	MTCYBP30		
HGNC:51997	MTCYBP31		
HGNC:52174	MTCYBP32		
HGNC:52301	MTCYBP33		
HGNC:52302	MTCYBP34		
HGNC:52303	MTCYBP35		
HGNC:52304	MTCYBP36		
HGNC:52305	MTCYBP37		
HGNC:52306	MTCYBP38		
HGNC:52307	MTCYBP39		
HGNC:52308	MTCYBP40		
HGNC:52309	MTCYBP41		
HGNC:52310	MTCYBP42		
HGNC:52311	MTCYBP43		
HGNC:52312	MTCYBP44		
HGNC:52313	MTCYBP45		
HGNC:29608	MTDH	LYRIC	
HGNC:29608	MTDH	3D3	
HGNC:29608	MTDH	AEG-1	
HGNC:52357	MTDHP1		
HGNC:52358	MTDHP2		
HGNC:52359	MTDHP3		
HGNC:52360	MTDHP4		
HGNC:52361	MTDHP5		
HGNC:21463	MTERF1		MTERF
HGNC:30779	MTERF2	FLJ14062	MTERFD3
HGNC:24258	MTERF3	CGI-12	MTERFD1
HGNC:24258	MTERF3	FLJ10939	MTERFD1
HGNC:28785	MTERF4	MGC61716	MTERFD2
HGNC:7428	MTF1		
HGNC:29535	MTF2	M96	
HGNC:29535	MTF2	PCL2	
HGNC:29535	MTF2	TDRD19A	
HGNC:29666	MTFMT	FMT1	
HGNC:26945	MTFP1	MTP18	
HGNC:26945	MTFP1	HSPC242	
HGNC:29510	MTFR1	CHPPR	
HGNC:29510	MTFR1	KIAA0009	
HGNC:29510	MTFR1	FAM54A2	
HGNC:28836	MTFR1L		FAM54B
HGNC:21115	MTFR2		DUFD1
HGNC:21115	MTFR2		FAM54A
HGNC:32159	MTG1		GTPBP7
HGNC:16239	MTG2	FLJ10741	GTPBP5
HGNC:16239	MTG2	dJ1005F21.2	GTPBP5
HGNC:16239	MTG2	ObgH1	GTPBP5
HGNC:7432	MTHFD1		MTHFC
HGNC:7432	MTHFD1		MTHFD
HGNC:21055	MTHFD1L	DKFZP586G1517	FTHFSDC1
HGNC:21055	MTHFD1L	FLJ21145	FTHFSDC1
HGNC:7433	MTHFD1P1		MTHFDL1
HGNC:7433	MTHFD1P1		MTHFDP1
HGNC:7434	MTHFD2		
HGNC:31865	MTHFD2L	MGC72244	
HGNC:48859	MTHFD2P1		
HGNC:48860	MTHFD2P2		
HGNC:48866	MTHFD2P3		
HGNC:48862	MTHFD2P4		
HGNC:48863	MTHFD2P5		
HGNC:48864	MTHFD2P6		
HGNC:48865	MTHFD2P7		
HGNC:7436	MTHFR		
HGNC:7437	MTHFS	HsT19268	
HGNC:25778	MTHFSD	FLJ12998	
HGNC:7438	MTHPR		
HGNC:7439	MTHSP1		
HGNC:7440	MTHSP2		
HGNC:7441	MTIF2	IF-2mt	
HGNC:14861	MTIF2P1		
HGNC:29788	MTIF3	IF-3mt	
HGNC:29788	MTIF3	IF3(mt)	
HGNC:7444	MTL3P		MTL3
HGNC:27339	MTLN	MOXI	NCRNA00116
HGNC:27339	MTLN	MOXI	LINC00116
HGNC:27339	MTLN	MOXI	SMIM37
HGNC:7447	MTLSP		
HGNC:7448	MTM1		
HGNC:7449	MTMR1		
HGNC:7450	MTMR2	KIAA1073	CMT4B
HGNC:7451	MTMR3	KIAA0371	
HGNC:7451	MTMR3	ZFYVE10	
HGNC:7451	MTMR3	FYVE-DSP1	
HGNC:7452	MTMR4	KIAA0647	
HGNC:7452	MTMR4	ZFYVE11	
HGNC:7453	MTMR6		
HGNC:7454	MTMR7		
HGNC:16825	MTMR8	FLJ20126	
HGNC:14596	MTMR9	DKFZp434K171	C8orf9
HGNC:14596	MTMR9	DKFZp434K171	MTMR8
HGNC:14596	MTMR9	LIP-STYX	C8orf9
HGNC:14596	MTMR9	LIP-STYX	MTMR8
HGNC:27920	MTMR9LP		MTMR9L
HGNC:25999	MTMR10	FLJ20313	
HGNC:24307	MTMR11	CRA	
HGNC:18191	MTMR12	3-PAP	PIP3AP
HGNC:18191	MTMR12	FLJ20476	PIP3AP
HGNC:18191	MTMR12	KIAA1682	PIP3AP
HGNC:18191	MTMR12	3PAP	PIP3AP
HGNC:26190	MTMR14	FLJ22405	C3orf29
HGNC:26190	MTMR14	FLJ90311	C3orf29
HGNC:26190	MTMR14	hJumpy	C3orf29
HGNC:26190	MTMR14	hEDTP	C3orf29
HGNC:38728	MTND1P1		
HGNC:42051	MTND1P2		
HGNC:42052	MTND1P3		
HGNC:42053	MTND1P4		
HGNC:42104	MTND1P5		
HGNC:42103	MTND1P6		
HGNC:42102	MTND1P7		
HGNC:42100	MTND1P8		
HGNC:42099	MTND1P9		
HGNC:42097	MTND1P10		
HGNC:42060	MTND1P11		
HGNC:42061	MTND1P12		
HGNC:42096	MTND1P13		
HGNC:42063	MTND1P14		
HGNC:42064	MTND1P15		
HGNC:42065	MTND1P16		
HGNC:42095	MTND1P17		
HGNC:42067	MTND1P18		
HGNC:42094	MTND1P19		
HGNC:42069	MTND1P20		
HGNC:42070	MTND1P21		
HGNC:42093	MTND1P22		
HGNC:42092	MTND1P23		
HGNC:42073	MTND1P24		
HGNC:42091	MTND1P25		
HGNC:42075	MTND1P26		
HGNC:42076	MTND1P27		
HGNC:42077	MTND1P28		
HGNC:42078	MTND1P29		
HGNC:42079	MTND1P30		
HGNC:42080	MTND1P31		
HGNC:42081	MTND1P32		
HGNC:42082	MTND1P33		
HGNC:42090	MTND1P34		
HGNC:42088	MTND1P35		
HGNC:42086	MTND1P36		
HGNC:52314	MTND1P37		
HGNC:7457	MTND2P1		
HGNC:23767	MTND2P2		
HGNC:38727	MTND2P3		
HGNC:42105	MTND2P4		
HGNC:42106	MTND2P5		
HGNC:42107	MTND2P6		
HGNC:42141	MTND2P7		
HGNC:42109	MTND2P8		
HGNC:42110	MTND2P9		
HGNC:42140	MTND2P10		
HGNC:42112	MTND2P11		
HGNC:42113	MTND2P12		
HGNC:42114	MTND2P13		
HGNC:42115	MTND2P14		
HGNC:42116	MTND2P15		
HGNC:42117	MTND2P16		
HGNC:42118	MTND2P17		
HGNC:42119	MTND2P18		
HGNC:42120	MTND2P19		
HGNC:42121	MTND2P20		
HGNC:42122	MTND2P21		
HGNC:42123	MTND2P22		
HGNC:42124	MTND2P23		
HGNC:42125	MTND2P24		
HGNC:42126	MTND2P25		
HGNC:42127	MTND2P26		
HGNC:42128	MTND2P27		
HGNC:42129	MTND2P28		
HGNC:42130	MTND2P29		
HGNC:42131	MTND2P30		
HGNC:42132	MTND2P31		
HGNC:42139	MTND2P32		
HGNC:42134	MTND2P33		
HGNC:52065	MTND2P34		
HGNC:52066	MTND2P35		
HGNC:52067	MTND2P36		
HGNC:52068	MTND2P37		
HGNC:52069	MTND2P38		
HGNC:52070	MTND2P39		
HGNC:52084	MTND2P40		
HGNC:52317	MTND2P41		
HGNC:39856	MTND3P1		
HGNC:42142	MTND3P2		
HGNC:42155	MTND3P3		
HGNC:42144	MTND3P4		
HGNC:42154	MTND3P5		
HGNC:42146	MTND3P6		
HGNC:42147	MTND3P7		
HGNC:42153	MTND3P8		
HGNC:42149	MTND3P9		
HGNC:42150	MTND3P10		
HGNC:52071	MTND3P11		
HGNC:52072	MTND3P12		
HGNC:52073	MTND3P13		
HGNC:52074	MTND3P14		
HGNC:52075	MTND3P15		
HGNC:52076	MTND3P16		
HGNC:52077	MTND3P17		
HGNC:52078	MTND3P18		
HGNC:52081	MTND3P19		
HGNC:52166	MTND3P20		
HGNC:52167	MTND3P21		
HGNC:52168	MTND3P22		
HGNC:52169	MTND3P23		
HGNC:52170	MTND3P24		
HGNC:52172	MTND3P25		
HGNC:31347	MTND4LP1	MTND4L2	
HGNC:42236	MTND4LP2		
HGNC:42265	MTND4LP3		
HGNC:42238	MTND4LP4		
HGNC:42239	MTND4LP5		
HGNC:42240	MTND4LP6		
HGNC:42241	MTND4LP7		
HGNC:42242	MTND4LP8		
HGNC:42243	MTND4LP9		
HGNC:42244	MTND4LP10		
HGNC:42245	MTND4LP11		
HGNC:42246	MTND4LP12		
HGNC:42247	MTND4LP13		
HGNC:42248	MTND4LP14		
HGNC:42249	MTND4LP15		
HGNC:42250	MTND4LP16		
HGNC:42251	MTND4LP17		
HGNC:42252	MTND4LP18		
HGNC:42253	MTND4LP19		
HGNC:42254	MTND4LP20		
HGNC:42255	MTND4LP21		
HGNC:42256	MTND4LP22		
HGNC:42257	MTND4LP23		
HGNC:42258	MTND4LP24		
HGNC:42259	MTND4LP25		
HGNC:42260	MTND4LP26		
HGNC:42261	MTND4LP27		
HGNC:42262	MTND4LP28		
HGNC:42263	MTND4LP29		
HGNC:42264	MTND4LP30		
HGNC:52171	MTND4LP31		
HGNC:52318	MTND4LP32		
HGNC:42035	MTND4P1		
HGNC:42189	MTND4P2		
HGNC:42190	MTND4P3		
HGNC:42191	MTND4P4		
HGNC:42192	MTND4P5		
HGNC:42193	MTND4P6		
HGNC:42234	MTND4P7		
HGNC:42227	MTND4P8		
HGNC:42226	MTND4P9		
HGNC:42225	MTND4P10		
HGNC:42223	MTND4P11		
HGNC:42199	MTND4P12		
HGNC:42222	MTND4P13		
HGNC:42201	MTND4P14		
HGNC:42202	MTND4P15		
HGNC:42203	MTND4P16		
HGNC:42204	MTND4P17		
HGNC:42205	MTND4P18		
HGNC:42206	MTND4P19		
HGNC:42207	MTND4P20		
HGNC:42208	MTND4P21		
HGNC:42209	MTND4P22		
HGNC:42210	MTND4P23		
HGNC:42220	MTND4P24		
HGNC:42212	MTND4P25		
HGNC:42213	MTND4P26		
HGNC:42214	MTND4P27		
HGNC:42215	MTND4P28		
HGNC:42216	MTND4P29		
HGNC:42217	MTND4P30		
HGNC:42218	MTND4P31		
HGNC:42219	MTND4P32		
HGNC:51947	MTND4P33		
HGNC:51948	MTND4P34		
HGNC:51949	MTND4P35		
HGNC:51950	MTND4P36		
HGNC:52319	MTND4P37		
HGNC:52320	MTND4P38		
HGNC:52324	MTND4P39		
HGNC:52336	MTND4P40		
HGNC:52334	MTND4P41		
HGNC:39644	MTND5P1		
HGNC:41919	MTND5P2		
HGNC:42034	MTND5P3		
HGNC:42306	MTND5P4		
HGNC:42307	MTND5P5		
HGNC:42268	MTND5P6		
HGNC:42269	MTND5P7		
HGNC:42270	MTND5P8		
HGNC:42305	MTND5P9		
HGNC:42272	MTND5P10		
HGNC:42273	MTND5P11		
HGNC:42274	MTND5P12		
HGNC:42304	MTND5P13		
HGNC:42276	MTND5P14		
HGNC:42277	MTND5P15		
HGNC:42278	MTND5P16		
HGNC:42279	MTND5P17		
HGNC:42302	MTND5P18		
HGNC:42301	MTND5P19		
HGNC:42300	MTND5P20		
HGNC:42296	MTND5P21		
HGNC:42284	MTND5P22		
HGNC:42285	MTND5P23		
HGNC:42286	MTND5P24		
HGNC:42287	MTND5P25		
HGNC:42295	MTND5P26		
HGNC:42289	MTND5P27		
HGNC:42290	MTND5P28		
HGNC:42291	MTND5P29		
HGNC:42292	MTND5P30		
HGNC:42293	MTND5P31		
HGNC:51951	MTND5P32		
HGNC:51952	MTND5P33		
HGNC:51953	MTND5P34		
HGNC:51954	MTND5P35		
HGNC:51955	MTND5P36		
HGNC:51956	MTND5P37		
HGNC:51957	MTND5P38		
HGNC:51958	MTND5P39		
HGNC:51959	MTND5P40		
HGNC:51972	MTND5P41		
HGNC:52321	MTND5P42		
HGNC:52322	MTND5P43		
HGNC:52323	MTND5P44		
HGNC:52333	MTND5P45		
HGNC:52335	MTND5P46		
HGNC:38730	MTND6P1		
HGNC:39465	MTND6P2		
HGNC:39466	MTND6P3		
HGNC:39467	MTND6P4		
HGNC:39468	MTND6P5		
HGNC:39469	MTND6P6		
HGNC:39470	MTND6P7		
HGNC:39471	MTND6P8		
HGNC:39472	MTND6P9		
HGNC:39473	MTND6P10		
HGNC:39474	MTND6P11		
HGNC:39475	MTND6P12		
HGNC:39476	MTND6P13		
HGNC:39477	MTND6P14		
HGNC:39478	MTND6P15		
HGNC:39479	MTND6P16		
HGNC:39480	MTND6P17		
HGNC:39481	MTND6P18		
HGNC:39482	MTND6P19		
HGNC:39483	MTND6P20		
HGNC:39639	MTND6P21		
HGNC:51978	MTND6P22		
HGNC:51981	MTND6P23		
HGNC:51982	MTND6P24		
HGNC:51984	MTND6P25		
HGNC:51985	MTND6P26		
HGNC:51986	MTND6P27		
HGNC:51987	MTND6P28		
HGNC:51988	MTND6P29		
HGNC:51989	MTND6P30		
HGNC:51990	MTND6P31		
HGNC:52173	MTND6P32		
HGNC:52175	MTND6P33		
HGNC:52325	MTND6P34		
HGNC:52326	MTND6P35		
HGNC:52327	MTND6P36		
HGNC:52328	MTND6P37		
HGNC:7463	MTNR1A	MEL-1A-R	
HGNC:7464	MTNR1B		
HGNC:19261	MTO1		
HGNC:7465	MTOHR		
HGNC:7466	MTOLR		
HGNC:3942	MTOR	RAFT1	FRAP
HGNC:3942	MTOR	RAFT1	FRAP2
HGNC:3942	MTOR	RAFT1	FRAP1
HGNC:3942	MTOR	RAPT1	FRAP
HGNC:3942	MTOR	RAPT1	FRAP2
HGNC:3942	MTOR	RAPT1	FRAP1
HGNC:3942	MTOR	FLJ44809	FRAP
HGNC:3942	MTOR	FLJ44809	FRAP2
HGNC:3942	MTOR	FLJ44809	FRAP1
HGNC:40242	MTOR-AS1		
HGNC:25532	MTPAP	FLJ10486	PAPD1
HGNC:25532	MTPAP	mtPAP	PAPD1
HGNC:25532	MTPAP	SPAX4	PAPD1
HGNC:25532	MTPAP	TENT6	PAPD1
HGNC:15667	MTPN	MYOTROPHIN	
HGNC:15667	MTPN	GCDP	
HGNC:15667	MTPN	V-1	
HGNC:7468	MTR	cblG	
HGNC:18734	MTREX	Mtr4	KIAA0052
HGNC:18734	MTREX	Mtr4	SKIV2L2
HGNC:18734	MTREX	Dob1	KIAA0052
HGNC:18734	MTREX	Dob1	SKIV2L2
HGNC:18734	MTREX	fSAP118	KIAA0052
HGNC:18734	MTREX	fSAP118	SKIV2L2
HGNC:7469	MTRF1	RF1	
HGNC:7469	MTRF1	MTTRF1	
HGNC:7469	MTRF1	MGC47721	
HGNC:21051	MTRF1L	HMRF1L	
HGNC:21051	MTRF1L	mtRF1a	
HGNC:50611	MTRF1LP1		
HGNC:50612	MTRF1LP2		
HGNC:37155	MTRNR2L1		
HGNC:37156	MTRNR2L2		
HGNC:37157	MTRNR2L3		
HGNC:37161	MTRNR2L4		
HGNC:37162	MTRNR2L5		
HGNC:37163	MTRNR2L6		
HGNC:37164	MTRNR2L7		
HGNC:37165	MTRNR2L8		
HGNC:37166	MTRNR2L9		
HGNC:37167	MTRNR2L10		
HGNC:37168	MTRNR2L11		
HGNC:37169	MTRNR2L12		
HGNC:37170	MTRNR2L13		
HGNC:7472	MTRNR3		
HGNC:7473	MTRR	cblE	
HGNC:20443	MTSS1	KIAA0429	
HGNC:20443	MTSS1	MIMA	
HGNC:20443	MTSS1	MIMB	
HGNC:20443	MTSS1	MIM	
HGNC:25094	MTSS2	ABBA-1	MTSS1L
HGNC:25094	MTSS2	LOC92154	MTSS1L
HGNC:25094	MTSS2	ABBA	MTSS1L
HGNC:7476	MTTAS		
HGNC:7480	MTTER		
HGNC:7482	MTTFH		
HGNC:7483	MTTFL		
HGNC:7484	MTTFX		
HGNC:7485	MTTFY		
HGNC:7467	MTTP	ABL	MTP
HGNC:25457	MTURN	FLJ25903	C7orf41
HGNC:25457	MTURN	Ells1	C7orf41
HGNC:29789	MTUS1	MTSG1	
HGNC:29789	MTUS1	KIAA1288	
HGNC:29789	MTUS1	DKFZp586D1519	
HGNC:29789	MTUS1	FLJ14295	
HGNC:29789	MTUS1	ATIP1	
HGNC:29789	MTUS1	MP44	
HGNC:29789	MTUS1	ATBP	
HGNC:29789	MTUS1	ICIS	
HGNC:29789	MTUS1	ATIP3	
HGNC:20595	MTUS2	TIP150	KIAA0774
HGNC:20595	MTUS2	CAZIP	KIAA0774
HGNC:20595	MTUS2	ICIS	KIAA0774
HGNC:40924	MTUS2-AS1		
HGNC:40923	MTUS2-AS2		
HGNC:7504	MTX1	MTXN	MTX
HGNC:7505	MTX1P1		MTXP
HGNC:7505	MTX1P1		MTX1P
HGNC:7506	MTX2		
HGNC:24812	MTX3		
HGNC:7508	MUC1	CD227	PUM
HGNC:7508	MUC1	CD227	MCKD1
HGNC:7508	MUC1	PEM	PUM
HGNC:7508	MUC1	PEM	MCKD1
HGNC:7508	MUC1	ADMCKD	PUM
HGNC:7508	MUC1	ADMCKD	MCKD1
HGNC:7508	MUC1	ADMCKD1	PUM
HGNC:7508	MUC1	ADMCKD1	MCKD1
HGNC:7508	MUC1	MCKD	PUM
HGNC:7508	MUC1	MCKD	MCKD1
HGNC:7508	MUC1	MCD	PUM
HGNC:7508	MUC1	MCD	MCKD1
HGNC:7512	MUC2		
HGNC:7513	MUC3A		MUC3
HGNC:13384	MUC3B		
HGNC:7514	MUC4		
HGNC:7515	MUC5AC	MUC5	
HGNC:7516	MUC5B	MG1	MUC5
HGNC:53936	MUC5B-AS1		
HGNC:7517	MUC6		
HGNC:7518	MUC7	FLJ27047	
HGNC:7518	MUC7	MG2	
HGNC:7519	MUC8		
HGNC:7510	MUC12		MUC11
HGNC:7511	MUC13		DRCC1
HGNC:14956	MUC15		
HGNC:15582	MUC16	CA125	
HGNC:15582	MUC16	FLJ14303	
HGNC:16800	MUC17		
HGNC:14362	MUC19	FLJ35746	
HGNC:23282	MUC20	FLJ14408	
HGNC:23282	MUC20	KIAA1359	
HGNC:53807	MUC20-OT1		
HGNC:51921	MUC20P1		
HGNC:21661	MUC21	bCX31G15.2	C6orf205
HGNC:39755	MUC22	PBMUCL1	
HGNC:30588	MUCL1	SBEM	
HGNC:21666	MUCL3	PBLT	DPCR1
HGNC:21666	MUCL3	bCX105N19.6	DPCR1
HGNC:21666	MUCL3	C6orf37	DPCR1
HGNC:7522	MUCRX		
HGNC:25762	MUL1	FLJ12875	C1orf166
HGNC:25762	MUL1	MULAN	C1orf166
HGNC:25762	MUL1	RNF218	C1orf166
HGNC:25762	MUL1	MAPL	C1orf166
HGNC:25762	MUL1	GIDE	C1orf166
HGNC:49202	MUPP		
HGNC:29814	MUS81	FLJ44872	
HGNC:29814	MUS81	SLX3	
HGNC:7525	MUSK		
HGNC:22144	MUSTN1	Mustang	
HGNC:7527	MUTYH	MYH	
HGNC:7528	MUW53		
HGNC:25153	MVB12A	FLJ32495	FAM125A
HGNC:23368	MVB12B	FLJ00001	C9orf28
HGNC:23368	MVB12B	FLJ00001	FAM125B
HGNC:7529	MVD	MPD	
HGNC:7530	MVK	LRBP	
HGNC:7530	MVK	MK	
HGNC:7531	MVP	LRP	
HGNC:7531	MVP	VAULT1	
HGNC:7532	MX1	IFI-78K	
HGNC:7532	MX1	MxA	
HGNC:7533	MX2	MXB	
HGNC:6761	MXD1	MAD1	MAD
HGNC:6761	MXD1	bHLHc58	MAD
HGNC:14008	MXD3	MAD3	
HGNC:14008	MXD3	bHLHc13	
HGNC:13906	MXD4	MAD4	
HGNC:13906	MXD4	MSTP149	
HGNC:13906	MXD4	MST149	
HGNC:13906	MXD4	bHLHc12	
HGNC:7534	MXI1	MXD2	
HGNC:7534	MXI1	MAD2	
HGNC:7534	MXI1	MXI	
HGNC:7534	MXI1	bHLHc11	
HGNC:7539	MXRA5	DKFZp564I1922	
HGNC:23932	MXRA5Y	ADLICANP	MXRA5P
HGNC:23932	MXRA5Y	ADLICANP	MXRA5P1
HGNC:7541	MXRA7	FLJ46603	
HGNC:7541	MXRA7	TMAP1	
HGNC:7541	MXRA7	PS1TP1	
HGNC:7542	MXRA8	DKFZp586E2023	
HGNC:7544	MYADM		
HGNC:31019	MYADML		
HGNC:34548	MYADML2	LOC255275	
HGNC:7545	MYB	c-myb	
HGNC:37457	MYB-AS1	RP1-32B1.3	MYBAS
HGNC:37457	MYB-AS1	RP1-32B1.3	MYB-AS
HGNC:37457	MYB-AS1	NCRNA00209	MYBAS
HGNC:37457	MYB-AS1	NCRNA00209	MYB-AS
HGNC:7546	MYBBP1A	P160	
HGNC:7546	MYBBP1A	PAP2	
HGNC:7546	MYBBP1A	FLJ37886	
HGNC:7546	MYBBP1A	Pol5	
HGNC:7547	MYBL1	AMYB	
HGNC:7547	MYBL1	A-myb	
HGNC:7548	MYBL2	BMYB	
HGNC:7548	MYBL2	B-MYB	
HGNC:7549	MYBPC1		
HGNC:7550	MYBPC2	MYBPCF	
HGNC:7550	MYBPC2	MYBPC	
HGNC:7550	MYBPC2	MGC163408	
HGNC:7551	MYBPC3	MYBP-C	CMH4
HGNC:7551	MYBPC3	FHC	CMH4
HGNC:7552	MYBPH		
HGNC:30434	MYBPHL		
HGNC:7553	MYC	c-Myc	
HGNC:7553	MYC	bHLHe39	
HGNC:7553	MYC	MYCC	
HGNC:7554	MYCBP	AMY-1	
HGNC:23386	MYCBP2	PAM	
HGNC:23386	MYCBP2	KIAA0916	
HGNC:23386	MYCBP2	FLJ10106	
HGNC:41023	MYCBP2-AS1		
HGNC:41024	MYCBP2-AS2		
HGNC:19677	MYCBPAP	AMAP-1	
HGNC:19677	MYCBPAP	DKFZp434N1415	
HGNC:7555	MYCL	LMYC	MYCL1
HGNC:7555	MYCL	bHLHe38	MYCL1
HGNC:7558	MYCLK1		
HGNC:7556	MYCLP1		MYCL2
HGNC:7556	MYCLP1		MYCL1P1
HGNC:48924	MYCLP2		
HGNC:7557	MYCLP3		MYCL3
HGNC:7559	MYCN	bHLHe37	NMYC
HGNC:7559	MYCN	N-myc	NMYC
HGNC:7559	MYCN	MYCNOT	NMYC
HGNC:16911	MYCNOS	NCYM	
HGNC:16911	MYCNOS	N-CYM	
HGNC:16911	MYCNOS	MYCN-AS1	
HGNC:32684	MYCNUT	lncUSMycN	MYCNUN
HGNC:7560	MYCP		
HGNC:23172	MYCT1	MTLC	
HGNC:23172	MYCT1	FLJ21269	
HGNC:7562	MYD88		
HGNC:16948	MYDGF	R33729_1	IL27
HGNC:16948	MYDGF	R33729_1	IL27w
HGNC:16948	MYDGF	R33729_1	C19orf10
HGNC:16948	MYDGF	IL25	IL27
HGNC:16948	MYDGF	IL25	IL27w
HGNC:16948	MYDGF	IL25	C19orf10
HGNC:16948	MYDGF	SF20	IL27
HGNC:16948	MYDGF	SF20	IL27w
HGNC:16948	MYDGF	SF20	C19orf10
HGNC:16948	MYDGF	IL-25	IL27
HGNC:16948	MYDGF	IL-25	IL27w
HGNC:16948	MYDGF	IL-25	C19orf10
HGNC:16948	MYDGF	IL-27	IL27
HGNC:16948	MYDGF	IL-27	IL27w
HGNC:16948	MYDGF	IL-27	C19orf10
HGNC:17940	MYEF2	MEF-2	
HGNC:17940	MYEF2	FLJ11213	
HGNC:17940	MYEF2	KIAA1341	
HGNC:17940	MYEF2	HsT18564	
HGNC:7563	MYEOV	OCIM	
HGNC:7565	MYF5	bHLHc2	
HGNC:7566	MYF6	MRF4	
HGNC:7566	MYF6	bHLHc4	
HGNC:7567	MYH1	MYHSA1	
HGNC:7567	MYH1	MYHa	
HGNC:7567	MYH1	MyHC-2X/D	
HGNC:7567	MYH1	MGC133384	
HGNC:7572	MYH2	MYH2A	IBM3
HGNC:7572	MYH2	MYHSA2	IBM3
HGNC:7572	MYH2	MyHC-IIa	IBM3
HGNC:7572	MYH2	MYHas8	IBM3
HGNC:7572	MYH2	MyHC-2A	IBM3
HGNC:7573	MYH3	MYHC-EMB	
HGNC:7573	MYH3	MYHSE1	
HGNC:7573	MYH3	HEMHC	
HGNC:7573	MYH3	SMHCE	
HGNC:7574	MYH4	MYH2B	
HGNC:7574	MYH4	MyHC-2B	
HGNC:7574	MYH4	MyHC-IIb	
HGNC:7576	MYH6		
HGNC:7577	MYH7	CMD1S	CMH1
HGNC:7577	MYH7	CMD1S	MPD1
HGNC:15906	MYH7B	KIAA1512	
HGNC:15906	MYH7B	dJ756N5.1	
HGNC:15906	MYH7B	MYH14	
HGNC:15906	MYH7B	MHC14	
HGNC:7578	MYH8	MyHC-peri	
HGNC:7578	MYH8	MyHC-pn	
HGNC:7579	MYH9	NMMHCA	DFNA17
HGNC:7579	MYH9	NMHC-II-A	DFNA17
HGNC:7579	MYH9	MHA	DFNA17
HGNC:7579	MYH9	FTNS	DFNA17
HGNC:7579	MYH9	EPSTS	DFNA17
HGNC:7568	MYH10	NMMHCB	
HGNC:7569	MYH11	SMMHC	
HGNC:7569	MYH11	SMHC	
HGNC:7571	MYH13	MyHC-eo	
HGNC:23212	MYH14	FLJ13881	DFNA4
HGNC:23212	MYH14	KIAA2034	DFNA4
HGNC:23212	MYH14	MHC16	DFNA4
HGNC:23212	MYH14	MYH17	DFNA4
HGNC:31073	MYH15	KIAA1000	
HGNC:31038	MYH16	MHC20	MYH5
HGNC:31038	MYH16	MYH16P	MYH5
HGNC:50609	MYHAS		
HGNC:7580	MYHK		
HGNC:7582	MYL1		
HGNC:7583	MYL2	CMH10	
HGNC:7584	MYL3	CMH8	
HGNC:7584	MYL3	VLC1	
HGNC:7584	MYL3	MLC1V	
HGNC:7584	MYL3	MLC1SB	
HGNC:7585	MYL4	ALC1	
HGNC:7585	MYL4	AMLC	
HGNC:7585	MYL4	GT1	
HGNC:7585	MYL4	PRO1957	
HGNC:7586	MYL5		
HGNC:7587	MYL6	ESMLC	
HGNC:7587	MYL6	MLC3NM	
HGNC:7587	MYL6	MLC1SM	
HGNC:29823	MYL6B	MLC1SA	
HGNC:51647	MYL6BP1		
HGNC:7588	MYL6P1		MYL6P
HGNC:23772	MYL6P2		
HGNC:37812	MYL6P3		
HGNC:37813	MYL6P4		
HGNC:51646	MYL6P5		
HGNC:21719	MYL7	MYLC2A	
HGNC:21719	MYL7	MYL2A	
HGNC:7589	MYL8P	BING3	
HGNC:15754	MYL9	MYRL2	
HGNC:15754	MYL9	MLC2	
HGNC:15754	MYL9	LC20	
HGNC:15754	MYL9	MRLC1	
HGNC:29825	MYL10	MGC3479	
HGNC:29825	MYL10	MYLC2PL	
HGNC:29825	MYL10	PLRLC	
HGNC:16701	MYL12A	MLCB	
HGNC:16701	MYL12A	MYL2B	
HGNC:16701	MYL12A	MRLC3	
HGNC:16701	MYL12A	MRCL3	
HGNC:51648	MYL12AP1		
HGNC:29827	MYL12B	MRLC2	
HGNC:51649	MYL12BP1		
